Data Point, Corr Factor, Length Scale, AmbPress, AmbTemp, Density, Viscosity, Motor Speed, Angle of Attack, Corrected q, Avg Velocity, Reynolds number, Axial Force,Normal Force, Pitching Mom
1.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-12.40068779662,0.05020660944,79.60807800293,59632.92968750000,-0.05285533834,-0.05798059014,-0.30863585086
2.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-9.33002211514,0.05034061363,79.71424865723,59712.46093750000,-0.06066076490,-0.04285494677,-0.22685206283
3.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-7.06635181309,0.05150496798,80.63085174561,60399.07031250000,-0.04575693063,-0.02824027109,-0.16409358131
4.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-4.64833782888,0.05030583690,79.68670654297,59691.82812500000,-0.02929281508,-0.01483835542,-0.09756950697
5.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,-2.40144491980,0.05033084689,79.70651245117,59706.66406250000,-0.01461105465,-0.00140331192,-0.03229288322
6.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,0.31561776090,0.05071152214,80.00737762451,59932.03906250000,-0.00179199609,0.01243684095,0.04219026457
7.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,1.97138533932,0.05036486526,79.73344421387,59726.83984375000,0.02479995869,0.02388644594,0.09272452941
8.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,5.07730021231,0.05049760188,79.83844757080,59805.49609375000,0.03779357221,0.03949619581,0.17433917591
9.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,7.74361405699,0.04958369961,79.11269378662,59261.84765625000,0.05996079731,0.05604813037,0.24896557471
10.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,9.75697065587,0.04909524899,78.72205352783,58969.22656250000,0.07447079634,0.06857587205,0.30179439915
11.00000000000,0.95000000000,1.50000000000,14.44472150000,531.27000000000,0.00228159780,0.00000038073,1270.00000000000,12.15749893002,0.04881903937,78.50029754639,58803.11328125000,0.09178158038,0.08426217981,0.37940569027
